customer_id,product_id,purchased
1003519,1657231,True
1003519,1801705,False
1003520,1902129,True
1003520,1010420,False
1003520,1140585,True
1003520,1935037,False
1003520,1040983,False
1003603,1541404,True
1003603,1762495,True
1003603,1208256,False
1003603,1104294,False
1003603,1533559,False
1003676,1498611,False
1003676,1569935,True
1003676,1780587,True
1003676,1328420,False
1003676,1529532,False
1003726,1014238,True
1003726,1952052,True
1003726,1859893,True
1003726,1469131,False
1003726,1636511,False
1003757,1272493,True
1003757,1980468,False
1003757,1434483,False
1003757,1350686,True
1003757,1651685,True
1003821,1828953,False
1003821,1449938,False
1003821,1859110,False
1003821,1792820,True
1003821,1211888,False
1003918,1434483,False
1003918,1665135,True
1003918,1446257,False
1003918,1131917,False
1003918,1586785,True
1004044,1517017,True
1004044,1040387,True
1004044,1204182,False
1004044,1187826,False
1004044,1189255,False
1004088,1806988,False
1004088,1895090,True
1004088,1926575,False
1004088,1456241,False
1004088,1820344,False
1004330,1540794,False
1004330,1335447,False
1004330,1259361,True
1004330,1638440,False
1004330,1647749,True
1004339,1582029,True
1004339,1950690,True
1004339,1704871,False
1004339,1326497,False
1004339,1361586,False
1004416,1836097,False
1004416,1543129,False
1004416,1889774,True
1004416,1209772,True
1004416,1708504,False
1004465,1766284,False
1004465,1611268,True
1004465,1361586,False
1004465,1836974,False
1004465,1724887,False
1004471,1548121,True
1004471,1149955,False
1004471,1288627,False
1004471,1219780,False
1004471,1609968,True
1004480,1192000,False
1004480,1040387,True
1004480,1138361,False
1004480,1813478,False
1004480,1341288,True
1004729,1017884,True
1004729,1221961,True
1004729,1088195,True
1004729,1650558,True
1004729,1067213,True
1004776,1731471,True
1004776,1704871,True
1004776,1040983,False
1004776,1559381,True
1004776,1257157,False
1004863,1741770,False
1004863,1788003,True
1004863,1730073,False
1004863,1300939,False
1004863,1570645,True
1004898,1177156,False
1004898,1535805,True
1004898,1636187,True
1004898,1039653,True
1004898,1443029,True
1005015,1337178,False
1005015,1570645,False
1005015,1409433,False
1005015,1739317,False
1005015,1242372,False
1005028,1879545,True
1005028,1402771,False
1005028,1895054,False
1005028,1444152,True
1005028,1518266,False
1005033,1431907,True
1005033,1010420,True
1005033,1177156,False
1005033,1356517,True
1005033,1405428,False
1005060,1604794,False
1005060,1139136,False
1005060,1152999,False
1005060,1317693,False
1005060,1444089,False
1005159,1489252,False
1005159,1475535,False
1005159,1622881,False
1005159,1963861,True
1005159,1958824,False
1005226,1088195,False
1005226,1243711,False
1005226,1282717,False
1005226,1624722,True
1005226,1456241,True
1005464,1821683,True
1005464,1704871,True
1005464,1049883,False
1005464,1139040,True
1005464,1377236,True
1005585,1782545,False
1005585,1926575,False
1005585,1177156,False
1005585,1330366,False
1005585,1439293,False
1005656,1678970,False
1005656,1636950,True
1005656,1821738,True
1005656,1294312,True
1005656,1509365,True
1005708,1040065,True
1005708,1137130,False
1005708,1508608,True
1005708,1386161,False
1005708,1039653,False
1005791,1370121,True
1005791,1782132,False
1005791,1887861,False
1005791,1625460,False
1005791,1997181,False
1005867,1634182,False
1005867,1586946,False
1005867,1966989,True
1005867,1730032,False
1005867,1479551,True
1005896,1120838,True
1005896,1378299,True
1005896,1286438,True
1005896,1272669,False
1005896,1666328,False
1006298,1446257,False
1006298,1749015,False
1006298,1470436,False
1006298,1801790,False
1006298,1153172,False
1006359,1585607,False
1006359,1097230,False
1006359,1520469,False
1006359,1889774,True
1006359,1387497,False
1006424,1602884,False
1006424,1037721,False
1006424,1281524,False
1006424,1300125,False
1006424,1043248,True
1006450,1386161,False
1006450,1046315,False
1006450,1421815,False
1006450,1115971,False
1006450,1219553,True
1006505,1356858,False
1006505,1660797,False
1006505,1079973,False
1006505,1112685,True
1006505,1713361,True
1006709,1774964,True
1006709,1078956,True
1006709,1655393,False
1006709,1316745,True
1006709,1516839,True
1006990,1963861,True
1006990,1850198,False
1006990,1893456,False
1006990,1705055,False
1006990,1570993,True
1006992,1721190,True
1006992,1614481,True
1006992,1051916,True
1006992,1923878,True
1006992,1564253,False
1007053,1791925,True
1007053,1046315,False
1007053,1887861,False
1007053,1870226,True
1007053,1233055,False
1007150,1029311,False
1007150,1257157,True
1007150,1443029,True
1007150,1341288,True
1007150,1621927,False
1007289,1343764,True
1007289,1102310,False
1007289,1695217,False
1007289,1387497,False
1007289,1782545,True
1007295,1929955,False
1007295,1107262,True
1007295,1665135,False
1007295,1168694,False
1007295,1164160,False
1007345,1860164,False
1007345,1958461,False
1007345,1707084,True
1007345,1433699,True
1007345,1272597,True
1007412,1851357,False
1007412,1664629,True
1007412,1276499,True
1007412,1209772,False
1007412,1046315,False
1007428,1318088,False
1007428,1609968,True
1007428,1986746,True
1007428,1181960,False
1007428,1472904,False
1007463,1208567,False
1007463,1039653,False
1007463,1200329,False
1007463,1151202,False
1007463,1774573,True
1007535,1162714,False
1007535,1740574,False
1007535,1853395,False
1007535,1138798,False
1007535,1587300,True
1007540,1819569,False
1007540,1727723,True
1007540,1240824,True
1007540,1513832,False
1007540,1284893,False
1007686,1203799,False
1007686,1782545,False
1007686,1716612,True
1007686,1881867,False
1007686,1813478,False
1007773,1240824,False
1007773,1700329,False
1007773,1051590,True
1007773,1157182,False
1007773,1768556,True
1007830,1297684,True
1007830,1489211,False
1007830,1932907,False
1007830,1413822,True
1007830,1966989,True
1007990,1647749,True
1007990,1856709,False
1007990,1735060,True
1007990,1205756,False
1007990,1932907,True
1008019,1185243,True
1008019,1102310,False
1008019,1570993,False
1008019,1661206,True
1008019,1670415,True
1008023,1309918,False
1008023,1493029,True
1008023,1537483,False
1008023,1586785,False
1008023,1228985,False
1008044,1995596,False
1008044,1354798,True
1008044,1560221,True
1008044,1180758,False
1008044,1611114,False
1008184,1893456,False
1008184,1204182,False
1008184,1288627,False
1008184,1491928,False
1008184,1150988,False
1008300,1472577,True
1008300,1370121,True
1008300,1216936,False
1008300,1149955,False
1008300,1115528,False
1008426,1644083,False
1008426,1902389,True
1008426,1692707,False
1008426,1719665,False
1008426,1341288,False
1008469,1328420,False
1008469,1695217,False
1008469,1212537,False
1008469,1780587,True
1008469,1819569,True
1008654,1937132,False
1008654,1242114,False
1008654,1383174,False
1008654,1069144,True
1008654,1180758,False
1008658,1063069,True
1008658,1820289,False
1008658,1553993,False
1008658,1272669,False
1008658,1233055,False
1008681,1655393,False
1008681,1846559,True
1008681,1084995,True
1008681,1236722,False
1008681,1023796,True
1008687,1281560,False
1008687,1673420,False
1008687,1292849,False
1008687,1523812,False
1008687,1683133,False
1008708,1378433,False
1008708,1872659,True
1008708,1821965,True
1008708,1660476,True
1008708,1819569,False
1008717,1330657,False
1008717,1950690,True
1008717,1444152,False
1008717,1073542,False
1008717,1630277,False
1008760,1084995,True
1008760,1661206,True
1008760,1405428,True
1008760,1025861,False
1008760,1162378,False
1008924,1322176,True
1008924,1449081,False
1008924,1716612,False
1008924,1295090,False
1008924,1861964,False
1008985,1882579,False
1008985,1529532,False
1008985,1055832,True
1008985,1663932,True
1008985,1500934,True
1009095,1266560,False
1009095,1537483,False
1009095,1954992,True
1009095,1869113,False
1009095,1339422,False
1009097,1536340,False
1009097,1107262,False
1009097,1461041,False
1009097,1686065,False
1009097,1602698,True
1009193,1461672,False
1009193,1537357,False
1009193,1670831,True
1009193,1962267,False
1009193,1766284,False
1009211,1460436,False
1009211,1768556,True
1009211,1076896,True
1009211,1876591,True
1009211,1170717,True
1009221,1055075,True
1009221,1698105,False
1009221,1051609,False
1009221,1721708,True
1009221,1213041,False
1009237,1165017,True
1009237,1151645,False
1009237,1303880,False
1009237,1882411,True
1009237,1344211,False
1009327,1774643,False
1009327,1828953,False
1009327,1205756,False
1009327,1698105,False
1009327,1584857,True
1009714,1520469,True
1009714,1967864,False
1009714,1560722,True
1009714,1749326,False
1009714,1713361,True
1009737,1636511,False
1009737,1494586,False
1009737,1321465,True
1009737,1505202,False
1009737,1998756,False
1009798,1627170,False
1009798,1080655,False
1009798,1872659,True
1009798,1762408,True
1009798,1134178,False
1009861,1557093,False
1009861,1889774,True
1009861,1297659,False
1009861,1770354,False
1009861,1257821,False
1009954,1739317,True
1009954,1375309,True
1009954,1788673,False
1009954,1168694,False
1009954,1766178,False
1009961,1352457,True
1009961,1282717,True
1009961,1056277,False
1009961,1284464,True
1009961,1172233,True
1010035,1634182,False
1010035,1489252,False
1010035,1180304,False
1010035,1553954,False
1010035,1793695,False
1010049,1636762,False
1010049,1898639,False
1010049,1101327,True
1010049,1265633,False
1010049,1695932,False
1010120,1361586,False
1010120,1078956,True
1010120,1061407,False
1010120,1685054,False
1010120,1902066,False
1010280,1563135,True
1010280,1538183,True
1010280,1063069,False
1010280,1980684,True
1010280,1952052,False
1010406,1330657,False
1010406,1213041,False
1010406,1459546,False
1010406,1350686,True
1010406,1254631,False
1010464,1719665,False
1010464,1994245,False
1010464,1143721,False
1010464,1873434,False
1010464,1628331,True
1010588,1948490,True
1010588,1886220,False
1010588,1856496,True
1010588,1040983,True
1010588,1828953,False
1010616,1746711,True
1010616,1078720,False
1010616,1311247,False
1010616,1518266,False
1010616,1500256,False
1010676,1093924,False
1010676,1049883,False
1010676,1536340,False
1010676,1989809,False
1010676,1867376,False
1010787,1856709,False
1010787,1499297,False
1010787,1776653,False
1010787,1354810,True
1010787,1739317,False
1010848,1080655,False
1010848,1038240,False
1010848,1685383,True
1010848,1344854,True
1010848,1034822,False
1010932,1743135,False
1010932,1214499,True
1010932,1985971,False
1010932,1524480,False
1010932,1294312,False
1010956,1893456,False
1010956,1723434,False
1010956,1219780,False
1010956,1055075,True
1010956,1889642,True
1010968,1185243,False
1010968,1057821,True
1010968,1770354,True
1010968,1534977,True
1010968,1660476,True
1010969,1518266,False
1010969,1548121,True
1010969,1820344,False
1010969,1413822,False
1010969,1553954,False
1011087,1289393,True
1011087,1729006,False
1011087,1348136,True
1011087,1982400,False
1011087,1383174,False
1011121,1447667,False
1011121,1279220,False
1011121,1947188,False
1011121,1976314,True
1011121,1040983,False
1011319,1888064,True
1011319,1540692,False
1011319,1606500,True
1011319,1660999,False
1011319,1498611,False
1012009,1879545,True
1012009,1788351,True
1012009,1888064,False
1012009,1078956,False
1012009,1518261,False
1012245,1704871,True
1012245,1301983,False
1012245,1949954,True
1012245,1681385,True
1012245,1140585,True
1012258,1753913,False
1012258,1966989,False
1012258,1130829,False
1012258,1161872,True
1012258,1489131,False
1012284,1739731,False
1012284,1350686,False
1012284,1588057,False
1012284,1644083,False
1012284,1859884,True
1012292,1700329,True
1012292,1470520,False
1012292,1570645,True
1012292,1929955,False
1012292,1632133,False
1012315,1447667,True
1012315,1133998,False
1012315,1749015,False
1012315,1317693,True
1012315,1150988,False
1012377,1588480,False
1012377,1569935,False
1012377,1138859,True
1012377,1596114,True
1012377,1726401,False
1012395,1494449,False
1012395,1524480,False
1012395,1014973,False
1012395,1713361,True
1012395,1182923,True
1012432,1139040,False
1012432,1983714,False
1012432,1431907,True
1012432,1513832,False
1012432,1354207,True
1012608,1543129,False
1012608,1016107,False
1012608,1282717,False
1012608,1284967,False
1012608,1986746,False
1012747,1873434,False
1012747,1808775,False
1012747,1469131,False
1012747,1072045,False
1012747,1646644,True
1012786,1895090,False
1012786,1317693,True
1012786,1276024,False
1012786,1923309,False
1012786,1882579,False
1012822,1705055,True
1012822,1840181,False
1012822,1588057,False
1012822,1719215,False
1012822,1461672,False
1012902,1344854,True
1012902,1518266,False
1012902,1622881,False
1012902,1724887,False
1012902,1225813,False
1012941,1124997,False
1012941,1611268,False
1012941,1344211,False
1012941,1923878,True
1012941,1007659,False
1012973,1789715,False
1012973,1801790,False
1012973,1887861,False
1012973,1382895,False
1012973,1622881,False
1012983,1310156,False
1012983,1791655,False
1012983,1721190,True
1012983,1914722,False
1012983,1397405,False
1013035,1102310,False
1013035,1596114,False
1013035,1592275,False
1013035,1788351,True
1013035,1197479,False
1013037,1685054,True
1013037,1440720,False
1013037,1330657,False
1013037,1356858,False
1013037,1192000,False
1013143,1806988,False
1013143,1932907,True
1013143,1841667,False
1013143,1180304,False
1013143,1592275,True
1013148,1937132,False
1013148,1780587,False
1013148,1829603,False
1013148,1614915,False
1013148,1881867,False
1013305,1707084,False
1013305,1518266,False
1013305,1777211,True
1013305,1655393,False
1013305,1294563,True
1013373,1272669,False
1013373,1734661,False
1013373,1719739,False
1013373,1341288,False
1013373,1112152,False
1013554,1447667,True
1013554,1678970,False
1013554,1506187,False
1013554,1295735,True
1013554,1954992,True
1013610,1952052,True
1013610,1297684,True
1013610,1838782,True
1013610,1273246,False
1013610,1886220,False
1013621,1192000,True
1013621,1948490,False
1013621,1144549,True
1013621,1813478,False
1013621,1610242,True
1013639,1294563,False
1013639,1140363,True
1013639,1094131,False
1013639,1609968,True
1013639,1545353,False
1013903,1242372,False
1013903,1721190,False
1013903,1792550,False
1013903,1955027,False
1013903,1932907,False
1013996,1978105,False
1013996,1003455,False
1013996,1241894,False
1013996,1523812,False
1013996,1449081,False
1014062,1529532,True
1014062,1330519,True
1014062,1368751,False
1014062,1776936,False
1014062,1402771,False
1014072,1343764,True
1014072,1632606,False
1014072,1605396,True
1014072,1820289,False
1014072,1318088,True
1014080,1597824,False
1014080,1037721,False
1014080,1163768,False
1014080,1059918,False
1014080,1351441,False
1014130,1727723,True
1014130,1264429,True
1014130,1114590,False
1014130,1459308,False
1014130,1086293,False
1014137,1386168,True
1014137,1147013,False
1014137,1534102,False
1014137,1788673,False
1014137,1902351,False
1014170,1263465,False
1014170,1512314,False
1014170,1753326,False
1014170,1982635,False
1014170,1889642,True
1014226,1415775,False
1014226,1297819,False
1014226,1749725,False
1014226,1519689,True
1014226,1073907,False
1014267,1985586,False
1014267,1521459,False
1014267,1140363,True
1014267,1425734,False
1014267,1284967,False
1014269,1997722,False
1014269,1964470,False
1014269,1300939,False
1014269,1023104,False
1014269,1832721,False
1014360,1634453,False
1014360,1902129,False
1014360,1880646,False
1014360,1740574,False
1014360,1558469,False
1014435,1117030,True
1014435,1738173,False
1014435,1582029,True
1014435,1356517,False
1014435,1072045,False
1014607,1896686,False
1014607,1378433,True
1014607,1177156,False
1014607,1630277,True
1014607,1683133,False
1014749,1948472,False
1014749,1499297,False
1014749,1010420,False
1014749,1957566,True
1014749,1344854,False
1014842,1215350,False
1014842,1604794,False
1014842,1395799,False
1014842,1257821,False
1014842,1547900,False
1014885,1872659,False
1014885,1386168,True
1014885,1361586,False
1014885,1996925,True
1014885,1622881,False
1014930,1573844,False
1014930,1543129,False
1014930,1588454,False
1014930,1954992,True
1014930,1624036,False
1015026,1378299,True
1015026,1624722,True
1015026,1253782,False
1015026,1198284,True
1015026,1312516,True
1015103,1789715,False
1015103,1651685,True
1015103,1521520,True
1015103,1008476,False
1015103,1653959,False
1015275,1637008,True
1015275,1556121,False
1015275,1650558,True
1015275,1472577,False
1015275,1032956,True
1015301,1537483,False
1015301,1479551,True
1015301,1765787,False
1015301,1391981,False
1015301,1409395,True
1015319,1133998,False
1015319,1541365,False
1015319,1210873,False
1015319,1281721,True
1015319,1028567,False
1015512,1898639,False
1015512,1657231,False
1015512,1634459,False
1015512,1244444,True
1015512,1276596,False
1015696,1063069,True
1015696,1819569,False
1015696,1633354,False
1015696,1282717,False
1015696,1941809,False
1015735,1820289,False
1015735,1016253,False
1015735,1368751,False
1015735,1976314,False
1015735,1139136,False
1015886,1519689,False
1015886,1540692,True
1015886,1272669,True
1015886,1242372,False
1015886,1513832,False
1015920,1870226,False
1015920,1576863,False
1015920,1460654,True
1015920,1276499,False
1015920,1695217,False
1015971,1107262,True
1015971,1131917,False
1015971,1326745,False
1015971,1651685,True
1015971,1265633,False
1016038,1712536,False
1016038,1859884,False
1016038,1611268,False
1016038,1160348,False
1016038,1208610,True
1016080,1208284,False
1016080,1749725,False
1016080,1665135,True
1016080,1536065,False
1016080,1896686,False
1016092,1661206,True
1016092,1338839,True
1016092,1431907,True
1016092,1534977,True
1016092,1627170,False
1016247,1734468,True
1016247,1466529,False
1016247,1470520,False
1016247,1617977,False
1016247,1969050,False
1016408,1652328,False
1016408,1614915,False
1016408,1490046,False
1016408,1902129,True
1016408,1432691,False
1016487,1437474,False
1016487,1037721,False
1016487,1836097,False
1016487,1636187,True
1016487,1354207,False
1016506,1097989,True
1016506,1276024,True
1016506,1730614,True
1016506,1172233,True
1016506,1196945,True
1016556,1685383,True
1016556,1434483,False
1016556,1885470,False
1016556,1094131,False
1016556,1233055,False
1016581,1039356,False
1016581,1553954,False
1016581,1788003,False
1016581,1180758,False
1016581,1489020,False
1016675,1060410,True
1016675,1610242,True
1016675,1282717,True
1016675,1149955,True
1016675,1740574,True
1016699,1469634,True
1016699,1573556,False
1016699,1144549,True
1016699,1534481,False
1016699,1170020,False
1016812,1295735,True
1016812,1590454,False
1016812,1832547,False
1016812,1049883,False
1016812,1676573,False
1016999,1690162,False
1016999,1626349,False
1016999,1702072,True
1016999,1144549,False
1016999,1486973,True
1017063,1548121,True
1017063,1243107,False
1017063,1872659,True
1017063,1573556,True
1017063,1267131,True
1017146,1817453,False
1017146,1989316,True
1017146,1996282,False
1017146,1300125,True
1017146,1088195,True
1017196,1378433,False
1017196,1494449,True
1017196,1281986,True
1017196,1774643,False
1017196,1459546,True
1017237,1513832,False
1017237,1134809,True
1017237,1644083,False
1017237,1515420,False
1017237,1523812,False
1017282,1675463,False
1017282,1792550,False
1017282,1664001,False
1017282,1326745,True
1017282,1385264,True
1017538,1556121,False
1017538,1295735,False
1017538,1421815,True
1017538,1073542,False
1017538,1986746,False
1017646,1107600,False
1017646,1500934,False
1017646,1278753,False
1017646,1201148,False
1017646,1134809,True
1017897,1508608,True
1017897,1896686,False
1017897,1339422,False
1017897,1300125,True
1017897,1743615,True
1018007,1057821,False
1018007,1626869,True
1018007,1530511,False
1018007,1347130,False
1018007,1132795,False
1018042,1983714,False
1018042,1529532,False
1018042,1904423,True
1018042,1303880,True
1018042,1540692,False
1018092,1122133,False
1018092,1212233,True
1018092,1789715,False
1018092,1490046,False
1018092,1187826,False
1018206,1383174,False
1018206,1994284,True
1018206,1791655,False
1018206,1421815,False
1018206,1536998,True
1018279,1857733,False
1018279,1996584,False
1018279,1393679,False
1018279,1958461,False
1018279,1009975,False
1018373,1198284,False
1018373,1687581,True
1018373,1320769,True
1018373,1754448,True
1018373,1892941,True
1018393,1967864,False
1018393,1134525,True
1018393,1297600,True
1018393,1762495,True
1018393,1874983,False
1018475,1882411,True
1018475,1580671,False
1018475,1375309,False
1018475,1051609,False
1018475,1324552,False
1018506,1840181,False
1018506,1705055,False
1018506,1133998,False
1018506,1449764,False
1018506,1320769,True
1018564,1386168,False
1018564,1721190,False
1018564,1456241,True
1018564,1816319,True
1018564,1855690,False
1018634,1765787,True
1018634,1237420,False
1018634,1385264,True
1018634,1886220,False
1018634,1241894,False
1018832,1134178,True
1018832,1067213,True
1018832,1339422,False
1018832,1754448,True
1018832,1563135,False
1018868,1788351,True
1018868,1976314,False
1018868,1997181,True
1018868,1216936,False
1018868,1257821,False
1018900,1517017,True
1018900,1835351,True
1018900,1760387,False
1018900,1204860,True
1018900,1996925,True
1018958,1167495,False
1018958,1725342,True
1018958,1259361,False
1018958,1665135,False
1018958,1084995,True
1019038,1014695,True
1019038,1889774,False
1019038,1756122,False
1019038,1164138,False
1019038,1550686,False
1019093,1290453,True
1019093,1122133,False
1019093,1582029,True
1019093,1947632,False
1019093,1846559,True
1019108,1661206,False
1019108,1010420,False
1019108,1051916,True
1019108,1980468,True
1019108,1124997,False
1019114,1774573,True
1019114,1486973,False
1019114,1655393,False
1019114,1835351,False
1019114,1394229,True
1019151,1719215,True
1019151,1421815,False
1019151,1042919,False
1019151,1786642,False
1019151,1632606,False
1019176,1192000,False
1019176,1338839,False
1019176,1592275,False
1019176,1513832,False
1019176,1210514,False
1019415,1690162,False
1019415,1949954,True
1019415,1203023,True
1019415,1359550,False
1019415,1192568,False
1019422,1891493,False
1019422,1295735,True
1019422,1948472,False
1019422,1681385,True
1019422,1351441,True
1019532,1533559,False
1019532,1515420,False
1019532,1657231,False
1019532,1434483,False
1019532,1671341,True
1019609,1735060,False
1019609,1841064,True
1019609,1782545,True
1019609,1131917,False
1019609,1189255,False
1019618,1508608,True
1019618,1576863,False
1019618,1034822,True
1019618,1505202,False
1019618,1633354,False
1019655,1479551,False
1019655,1281986,False
1019655,1686065,True
1019655,1426583,True
1019655,1873434,False
1019709,1448838,True
1019709,1950690,True
1019709,1398443,False
1019709,1723434,False
1019709,1076171,False
1019875,1636489,True
1019875,1695932,False
1019875,1481752,False
1019875,1470520,False
1019875,1139040,False
1020159,1318088,False
1020159,1886716,False
1020159,1856709,False
1020159,1492968,False
1020159,1197853,False
1020429,1669701,False
1020429,1409433,False
1020429,1617977,False
1020429,1782545,False
1020429,1553954,False
1020473,1196945,True
1020473,1721708,False
1020473,1563135,True
1020473,1841072,False
1020473,1869113,False
1020510,1203799,False
1020510,1139136,False
1020510,1585607,False
1020510,1297819,False
1020510,1506187,False
1020552,1124040,False
1020552,1534481,True
1020552,1143721,False
1020552,1020542,False
1020552,1761853,False
1020673,1259361,True
1020673,1573556,True
1020673,1143721,False
1020673,1449764,True
1020673,1660476,True
1020732,1490046,False
1020732,1197479,False
1020732,1626869,True
1020732,1614074,True
1020732,1425419,True
1020775,1660797,True
1020775,1687581,True
1020775,1670415,False
1020775,1838782,False
1020775,1639717,True
1020832,1673531,True
1020832,1276499,True
1020832,1821965,True
1020832,1926686,True
1020832,1405428,False
1020835,1144549,False
1020835,1914722,False
1020835,1978105,True
1020835,1955027,False
1020835,1887861,False
1021117,1596114,True
1021117,1551153,False
1021117,1895090,False
1021117,1813478,False
1021117,1749725,False
1021219,1040387,False
1021219,1609265,True
1021219,1974874,True
1021219,1491928,False
1021219,1743615,True
1021295,1242609,True
1021295,1377236,False
1021295,1284967,True
1021295,1138361,False
1021295,1155278,True
1021406,1633379,False
1021406,1489131,False
1021406,1605149,False
1021406,1889774,False
1021406,1347489,False
1021425,1685483,False
1021425,1039686,True
1021425,1741848,True
1021425,1112685,True
1021425,1072292,False
1021471,1759239,False
1021471,1490644,True
1021471,1330366,False
1021471,1297600,True
1021471,1634459,False
1021486,1243138,False
1021486,1617977,False
1021486,1425734,False
1021486,1707084,False
1021486,1856496,True
1021592,1339422,False
1021592,1708504,True
1021592,1139040,True
1021592,1758092,False
1021592,1297659,False
1021619,1324418,True
1021619,1725342,False
1021619,1415775,False
1021619,1670415,False
1021619,1104294,True
1021706,1378299,False
1021706,1518939,False
1021706,1324664,False
1021706,1282163,False
1021706,1696068,False
1021827,1898639,False
1021827,1209772,True
1021827,1204860,True
1021827,1151202,False
1021827,1356858,False
1021904,1494586,False
1021904,1350352,False
1021904,1947632,False
1021904,1393448,True
1021904,1244444,True
1022049,1633325,False
1022049,1178116,False
1022049,1739731,True
1022049,1448703,False
1022049,1865540,False
1022081,1963861,True
1022081,1740574,False
1022081,1604794,False
1022081,1114590,False
1022081,1876591,False
1022285,1447667,True
1022285,1152999,False
1022285,1745803,True
1022285,1470520,False
1022285,1048469,False
1022426,1101327,True
1022426,1007659,True
1022426,1163768,True
1022426,1785263,False
1022426,1908649,False
1022479,1554732,True
1022479,1425419,True
1022479,1755017,True
1022479,1650307,True
1022479,1943705,False
1022492,1276024,True
1022492,1242609,True
1022492,1368751,False
1022492,1578724,False
1022492,1789715,False
1022538,1947632,False
1022538,1149955,False
